timestamp,open,high,low,close,volume
2019-05-29,377.9000,377.9000,372.5200,372.5200,3751
2019-05-28,384.9500,386.0320,379.1000,379.4800,9463
2019-05-24,383.6000,385.5000,383.5000,384.9900,5667
2019-05-23,383.6000,386.8235,381.6700,382.1000,4045
2019-05-22,385.5200,386.4200,379.7000,384.9000,6726
2019-05-21,386.9900,387.0000,383.1500,386.2900,6501
2019-05-20,385.6700,386.0000,383.0001,385.2600,5537
2019-05-17,388.4000,388.4000,384.6200,386.6300,6242
2019-05-16,389.2000,392.8750,387.4050,389.4700,22180
2019-05-15,388.4700,393.8000,387.6400,389.1200,20530
2019-05-14,383.6100,391.5000,382.8000,390.1700,25445
2019-05-13,378.7200,384.2400,378.7200,382.1900,6342
2019-05-10,382.4000,383.7600,379.7650,382.1900,7712
2019-05-09,380.6800,382.9600,377.7900,382.9600,4025
2019-05-08,382.1000,385.5550,379.8200,382.0000,8271
2019-05-07,389.1700,389.1700,382.0500,382.0500,15294
2019-05-06,384.9000,391.0400,383.1210,389.1500,6451
2019-05-03,384.8100,389.1900,382.5060,387.7200,9203
2019-05-02,387.2500,389.7100,385.8000,387.8700,14412
2019-05-01,382.4500,387.4800,377.3500,386.9900,16072
2019-04-30,382.8200,382.8200,378.4150,379.6300,8756
2019-04-29,372.8900,385.7600,372.8900,381.7300,10104
2019-04-26,375.0200,377.0500,373.1900,373.1900,6082
2019-04-25,372.4200,375.4499,369.6050,374.9100,3178
2019-04-24,374.3700,378.4000,373.2000,373.2000,15725
2019-04-23,368.5700,374.0000,368.5700,374.0000,6629
2019-04-22,373.5600,373.5600,365.7000,367.8800,10481
2019-04-18,372.8500,376.2650,369.9900,374.4300,11209
2019-04-17,380.0500,380.0500,370.4000,373.0100,11726
2019-04-16,385.2800,386.8700,373.1000,379.0100,18136
2019-04-15,386.9800,386.9800,384.3600,384.3600,1784
2019-04-12,389.6700,393.0050,386.4900,386.4900,11139
2019-04-11,388.3600,391.0000,388.3600,388.8300,2981
2019-04-10,386.9700,392.1400,386.0100,388.3100,6337
2019-04-09,387.8650,394.0000,384.0800,386.1800,12148
2019-04-08,381.1000,388.5300,381.1000,388.5300,4536
2019-04-05,382.8700,387.5700,380.9900,387.5700,10813
2019-04-04,380.5700,382.0100,377.9000,381.9700,3680
2019-04-03,376.7200,382.8200,376.7200,379.7300,2531
2019-04-02,376.1900,376.1900,370.8500,375.7900,5195
2019-04-01,378.1900,379.5800,370.3500,375.6100,5868
2019-03-29,376.5400,379.5500,376.1700,376.1700,6286
2019-03-28,375.0000,377.2500,372.4600,375.9000,2460
2019-03-27,373.5000,380.7100,370.2500,375.4900,8887
2019-03-26,369.7100,373.0000,358.6200,373.0000,28044
2019-03-25,355.8300,370.5600,355.8300,368.8800,11346
2019-03-22,366.4000,366.4000,362.9700,363.0200,3339
2019-03-21,359.0700,367.9300,359.0700,367.9300,2930
2019-03-20,357.7500,360.0300,357.7500,360.0300,2482
2019-03-19,359.3800,364.3100,359.3800,360.0000,2565
2019-03-18,361.8300,362.8800,358.2200,358.2200,4457
2019-03-15,367.3300,367.3300,361.1800,361.1800,16974
2019-03-14,361.7500,368.6500,361.7500,366.6900,7350
2019-03-13,365.0300,369.5596,357.6877,362.1100,16030
2019-03-12,364.4500,366.0800,358.8700,364.8900,10554
2019-03-11,358.5500,365.2000,358.5500,363.6100,3063
